klass,text
klass2,"Bank Day is a non-state owned bank which conducts its operations within the guidelines and instructions of the Central Bank of the Islamic Republic of Iran (CBI).Although established on 2011, Bank Day has proven to be a rapidly growing financial institution within the Iranian market, promising a bright future to its shareholders. It has already experienced a significant capital increase from IRR2,000 billion to IRR5,000 billion within a two-year period.Furthermore, its shares have also been floated on the Over-the-Counter market and measures are being taken in order to become listed in the Tehran Stock Exchange (TSE).Despite its relatively short life, Bank Day is also successfully penetrating the increasingly competitive Iranian financial market. Market acquisition may be reflected in the increasing number of Day Bank’s branches, over the previous four years."
klass2,"Bank of India (Kenya) Limited (BOIK), commonly referred to as Bank of India (Kenya), is a commercial bank in Kenya, the largest economy in the East African Community. It is one of the commercial banks licensed by the Central Bank of Kenya, the national banking regulator."
klass2,"Bank of the Ozarks is a bank headquartered in Little Rock, Arkansas with more than 150 locations in Arkansas, Texas, Georgia, North Carolina, South Carolina, Alabama and Florida and $6.77 billion in assets as of December 31, 2014. Early in 2014, it was the third-largest bank in Arkansas."
klass2,"The Bankstown Bruins are a basketball team from Bankstown, New South Wales that plays in the Waratah League. The club formerly played in the National Basketball League (NBL) from 1979 to 1985 before being rebranded as the West Sydney Westars for the 1986 season. Following the 1987 season, the Westars merged with Sydney Supersonics to become the Sydney Kings in 1988."
klass2,"Banphai School (Thai: โรงเรียนบ้านไผ่; rtgs: Banphai) is a Thailand public high school located in Banphai, Khon Kaen in the Khon Kaen's subdivided district area."
klass2,The Banque Martin Maurel is a French private bank headquartered in Marseille. It is present in France and Monaco.
klass2,"Baranagore Ramakrishna Mission Ashrama High School is a school in West Bengal, India. The school was founded in 1912, and is located at the northern outskirt of Kolkata, on the banks of the river Ganges (Hoogly). The school is run by the Baranagore Ramakrishna Mission Ashrama Authority under the guidance of Ramakrishna Mission at Belur Math."
klass2,"Bard High School Early College Newark is a magnet public high school in Newark, in Essex County, New Jersey, United States, operating since its establishment in 2011 as part of the Newark Public Schools. Working together with Bard College, students earn 60 college credits as part of a liberal arts and sciences curriculum toward an Associate degree in addition to a high school diploma. The college program is operated as a branch of Bard College at Simon's Rock and is accredited by the New England Association of Schools and Colleges.As of the 2012-13 school year, the school had an enrollment of 193 students and 21.0 classroom teachers (on an FTE basis), for a student–teacher ratio of 9.2:1. There were 132 students (68.4% of enrollment) eligible for free lunch and 16 (8.3% of students) eligible for reduced-cost lunch.The principal is Dr. John Weinstein."
klass2,"Barnstable Academy is a university preparatory private school serving students in fifth through twelfth grades in Oakland, New Jersey in Bergen County, New Jersey, United States. The school was founded in 1978.As of the 2013-14 school year, the upper school had an enrollment of 100 students and 17.4 classroom teachers (on an FTE basis), for a student–teacher ratio of 5.7:1."
klass2,"Basketball Agia Paraskevi (Greek: Καλαθοσφαίριση Αγίας Παρασκευής - Kalathosfairisi Agia Paraskevi/KAP) is a Greek basketball club based in Agia Paraskevi, Athens. It was founded in 1986 and so far has played two times in A2 Ethniki championship. In the last season it plays in Beta Ethniki."
klass2,"Bayer HealthCare Pharmaceuticals is a multinational research-centered pharmaceutical company headquartered in Wedding, Berlin and with over 40,000 employees and around 100 subsidiaries worldwide. It is a division of the Bayer subsidiary Bayer HealthCare, which has over 60,000 employees worldwide and which sold pharmaceutical products for around 20 billion euro as of 2014. Bayer HealthCare Pharmaceuticals' main research and development locations are Berlin, Wuppertal, Mission Bay, San Francisco, Berkeley, California, Turku and Oslo. The company has the largest German pharmaceutical manufacturing facility, located in Bergkamen.Bayer HealthCare Pharmaceuticals was formed by the 2006 merger of Bayer and Schering AG. It was named Bayer Schering Pharma until it was renamed Bayer HealthCare Pharmaceuticals in 2011."
klass2,"Beck Technology is a software development company servicing the commercial construction industry. The company is based in Dallas, Texas. Beck Technology offers a suite of products under DESTINI: design estimation integration initiative. Products include DESTINI Profiler (aka DProfiler), DESTINI Estimator, and DESTINI Optioneer (as a service). Beck Technology serves general contractors focusing on vertical projects as well as owners/developers with pro formas and scope build out.  Beck Technology was founded in 1996 as an internal group of The Beck Group. DESTINI Profiler was a proprietary software which provides immediate costs for buildings as they were modeled in the conceptual and schematic design phases. In 2006, DESTINI Profiler was launched commercially to the construction market. A consulting arm of Beck Technology was formed in 2008 to assist owners, developers, and general contractors with the use of DESTINI Profiler. DESTINI Profiler gives builders the tools to provide real-time cost data and feedback to owners and architects, as well as giving the preconstruction team a major advantage and winning contracts. In 2013, Beck Technology was hired by Sundt Construction to create a new estimating platform to work with DESTINI Profiler. DESTINI Estimator was rolled out in 2014 to Sundt Construction and then commercially released in 2015. Presently, the company is headquartered in the Arts District of Downtown Dallas at the Southwestern Life Insurance Building designed by George Dahl."
